parish,county,from_year,to_year,comments,district,source_url
Antony,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Botusfleming,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Callington,Cornwall,1936,2007,"See Table 2, notes (a), (b) and (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Calstock,Cornwall,1936,2007,"See Table 2, notes (c) and (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Deviock,Cornwall,1997,2007,"Created 18.6.1997 by renaming the parish of Seaton & 
    Downderry. See also Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Landrake with St. Erney,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Landulph,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Maker,Cornwall,1837,1844,"The part in Devon was transferred to Cornwall on 20.10.1844. Abolished 1.4.1950 
    and added to the parish of Maker with Rame.",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Maker with Rame,Cornwall,1950,2007,"Created 1.4.1950 from the parishes of Maker and Rame. See also 
    Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Millbrook,Cornwall,1896,2007,"Created 1.4.1896 out of the parish of Maker. See also Table 2, 
    note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Pillaton,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Quethiock,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Rame,Cornwall,1837,1950,"Abolished 1.4.1950 and added to the parish of Maker with 
    Rame.",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Saltash,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Seaton & Downderry,Cornwall,1997,2007,"Created 1.4.1997 out of the parishes of Morval, Sheviok, St. 
    Germans, St. Martin by Looe and Seaton and Downderry. Renamed 18.6.1997 to 
    become the parish of Deviock. See also Table 2, note (d).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Sheviock,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
St. Dominick,Cornwall,1936,2007,"See Table 2, notes (b) and (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
St. Germans,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
St. John,Cornwall,1837,2007,"The part in Devon was transferred to Cornwall on 20.10.1844. See also Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
St. Mellion,Cornwall,1837,2007,"See Table 2, note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
St. Stephens,Cornwall,1837,1934,"On 1.4.1895 the part in Devon  ecame 
    part of the parish of St. Budeaux, so that thereafter the parish of St. Stephens was wholly 
    in Cornwall. Abolished 1.4.1934 and added to the parish of Saltash.",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
Torpoint,Cornwall,1904,2007,"Created 1.4.1904 out of the parish of Antony. See also Table 2, 
    note (e).",St Germans,http://www.ukbmd.org.uk/reg/districts/st%20germans.html
