parish,county,from_year,to_year,comments,district,source_url
Acton,Middlesex,1934,1947,"That part which until 1.4.1934 formed part of the parish of 
    Ealing. See also Table 2, note (b).",Willesden,http://www.ukbmd.org.uk/reg/districts/willesden.html
Wembley,Middlesex,1947,1965,"Abolished 1.4.1965 and added to the London borough of Brent. 
    See also Table 2, notes (b) and (d).",Willesden,http://www.ukbmd.org.uk/reg/districts/willesden.html
Willesden,Middlesex,1909,1965,"Abolished 1.4.1965 and added to the London borough of Brent. 
    See also Table 2, notes (a), (b), (c) and (d).",Willesden,http://www.ukbmd.org.uk/reg/districts/willesden.html
