parish,county,from_year,to_year,comments,district,source_url
Bisley,Surrey,1934,1996,"See Table 2, notes (a) and (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Byfleet,Surrey,1934,1974,"Abolished 1.4.1974 and added to the Woking unparished 
    area. 
    See also Table 2, note (a).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Byfleet,Surrey,1990,1996,"Created 1.4.1990 out of the Woking unparished area. See also 
    Table 2, note (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Chertsey,Surrey,1934,1965,"See Table 2, notes (a) and (f).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Chobham,Surrey,1934,1996,"See Table 2, notes (a) and (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Egham,Surrey,1934,1965,"See Table 2, notes (a) and (f).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Frimley,Surrey,1934,1974,"Abolished 1.4.1974 to become the Surrey Heath unparished area. See also Table 2, note 
    (b).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Horsell,Surrey,1934,1974,"Abolished 1.4.1974 and added to the Woking unparished 
    area. 
    See also Table 2, note (a).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Pyrford,Surrey,1934,1974,"Abolished 1.4.1974 and added to the Woking unparished 
    area. 
    See also Table 2, note (a).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Runnymede*,Surrey,1974,1996,"Unparished area which until 1.4.1974 formed the parishes of Chertsey, 
    Egham and Thorpe. See also Table 2, notes (h) and (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Surrey Heath*,Surrey,1974,1996,"Unparished area which until 1.4.1974 formed the parish of 
    Frimley. See also Table 2, note (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Thorpe,Surrey,1934,1965,"See Table 2, notes (a) and (f).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Walton on Thames,Surrey,1934,1974,"See Table 2, notes (a) and (g).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
West End,Surrey,1968,1996,"Created 1.4.1968 out of the parish of Chobham. See also Table 
    2, note (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Weybridge,Surrey,1934,1974,"See Table 2, notes (a), (e) and (g).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Windlesham,Surrey,1934,1996,"See Table 2, notes (a) and (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Woking,Surrey,1934,1974,"Abolished 1.4.1974 and added to the Woking unparished area. See also Table 
    2, note (c).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
Woking*,Surrey,1974,1996,"Unparished area which until 1.4.1974 formed the parishes of Byfleet, Horsell, Pyrford and Woking. See also 
    Table 2, note (i).",Surrey North Western,http://www.ukbmd.org.uk/reg/districts/surrey%20north%20western.html
