parish,county,from_year,to_year,comments,district,source_url
Allestree,Derbyshire,1938,1968,"Abolished 1.4.1968 and divided between the parishes of Derby, Little 
    Eaton and Quorndon. See also Table 2, notes (h) and (n).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Alvaston,Derbyshire,1837,1884,"Abolished 25.3.1884 and divided between the parishes of Alvaston 
    & Boulton and Elvaston.",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Alvaston & Boulton,Derbyshire,1884,1968,"Created 25.3.1884 out of the parishes of Boulton and Alvaston. 
    Abolished 1.4.1968 and divided between the parishes of Derby and Elvaston. See 
    also Table 2, notes (c), (d) and (n).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Aston upon Trent,Derbyshire,1837,1974,"See Table 2, notes (n) and (q).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Barrow upon Trent,Derbyshire,1837,1974,"See Table 2, note (q).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Bearwardcote,Derbyshire,1938,1974,"See Table 2, notes (k) and (q).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Beeston & Stapleford,Nottinghamshire,1935,1936,"That part which until 1.4.1935 formed parts of the parishes of 
    Bramcote, Chilwell, Stapleford and Toton. See also Table 2, note (f).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Boulton,Derbyshire,1837,1884,"Abolished 25.3.1884 and divided between the parishes of Alvaston 
    & Boulton and Elvaston.",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Bramcote,Nottinghamshire,1837,1935,"Abolished 1.4.1935 and added to the parish of Beeston & Stapleford. 
    See also Table 2, note (f).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Breadsall,Derbyshire,1837,1974,"See Table 2, notes (n) and (q).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Breaston,Derbyshire,1837,1938,"See Table 2, notes (i) and (m).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Breedon on the Hill,Leicestershire,1837,1938,"See Table 2, note (j).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Burnaston,Derbyshire,1938,1974,"See Table 2, notes (k) and (q).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Castle Donington,Leicestershire,1837,1938,"See Table 2, note (j).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
Chaddesden,Derbyshire,1837,1968,"Abolished 1.4.1968 and divided between the parishes of Derby and 
    Morley. See also Table 2, notes (c), (d), (e) and (n).",Shardlow,http://www.ukbmd.org.uk/reg/districts/shardlow.html
