parish,county,from_year,to_year,comments,district,source_url
Birmingham,Warwickshire,1924,1932,"That part included in the Acocks Green, Balsall Heath, Edgbaston, Harborne, King's Heath, 
    King's Norton, Market Hall, Moseley, Northfield, St. Bartholomew, St. Martin's 
    & Deritend, Saltley, Selly Oak, Small Heath, Smethwick, Sparkhill, Sparkbrook and Yardley wards of Birmingham County Borough. See also Table 2, notes (a) 
    to (f).",Birmingham South,http://www.ukbmd.org.uk/reg/districts/birmingham%20south.html
Smethwick,Staffordshire,1924,1932,"See Table 2, notes (c) and (g).",Birmingham South,http://www.ukbmd.org.uk/reg/districts/birmingham%20south.html
