parish,county,from_year,to_year,comments,district,source_url
Aston cum Aughton,Yorkshire West Riding,1938,1974,"See Table 2, notes (a), (h), (i), (j) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Bramley,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Brampton Bierlow,Yorkshire West Riding,1938,1974,"See Table 2, notes (a), (f) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Brinsworth,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Catcliffe,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Dalton,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Dinnington,Yorkshire West Riding,1938,1954,"Abolished 1.4.1954 and added to the parish of Dinnington 
    St. John's. See also Table 2, note (a).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Dinnington St. John's,Yorkshire West Riding,1954,1974,"Created 1.4.1954 from the parishes of Dinnington and St. John's 
    with Throapham. See also Table 2, note (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Firbeck,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Gildingwells,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Harthill with Woodall,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Hooton Levitt,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Hooton Roberts,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Letwell,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Maltby,Yorkshire West Riding,1938,1974,"Abolished 1.4.1974 and added to the Rotherham unparished 
    area. See also Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
North & South Anston,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Orgreave,Yorkshire West Riding,1938,1974,"See Table 2, notes (a), (b) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Ravenfield,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Rawmarsh,Yorkshire West Riding,1938,1974,"Abolished 1.4.1974 and added to the Rotherham unparished 
    area. See also Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
St. John's with Throapham,Yorkshire West Riding,1938,1954,"Abolished 1.4.1954 and added to the parish of Dinnington 
    St. John's. See also Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Stainton Urban,Yorkshire West Riding,1947,1974,"See Table 2, notes (d) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Swinton,Yorkshire West Riding,1938,1974,"Abolished 1.4.1974 and added to the Rotherham unparished 
    area. See also Table 2, notes (a), (c), (d) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Thorpe Salvin,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Thrybergh,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Thurcroft,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Todwick,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Treeton,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Ulley,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Wales,Yorkshire West Riding,1938,1974,"See Table 2, notes (a), (h), (i) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Wath upon Dearne,Yorkshire West Riding,1938,1974,"Abolished 1.4.1974 and added to the Rotherham unparished 
    area. See also Table 2, notes (a), (d) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Wentworth,Yorkshire West Riding,1938,1974,"See Table 2, notes (a), (g) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Whiston,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Wickersley,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Woodsetts,Yorkshire West Riding,1938,1974,"See Table 2, notes (a) and (k).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Hoyland Nether,Yorkshire West Riding,1939,1947,"That part which until 1.4.1939 formed part of the parish of 
    Brampton Bierlow. See also Table 2, note (f).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
Mexborough,Yorkshire West Riding,1939,1947,"That part which until 1.4.1939 formed part of the parish of Swinton. 
    See also Table 2, note (c).",Rother Valley,http://www.ukbmd.org.uk/reg/districts/rother%20valley.html
