parish,county,from_year,to_year,comments,district,source_url
Bethnal Green,Middlesex,1837,1889,"Abolished 1.4.1965 and added to the London borough of Tower 
    Hamlets. See also Table 2, notes (a) to (m).",Bethnal Green,http://www.ukbmd.org.uk/reg/districts/bethnal%20green.html
Tower Hamlets*,Greater London,1965,1965,"That part of the London borough and unparished area which until 1.4.1965 formed 
    the parish of Bethnal Green. See also Table 2, note (k).",Bethnal Green,http://www.ukbmd.org.uk/reg/districts/bethnal%20green.html
