parish,county,from_year,to_year,comments,district,source_url
Ash,Somerset,1895,1974,Created 1.4.1895 out of the parish of Martock.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Ashington,Somerset,1837,1933,Abolished 1.4.1933 and added to the parish of Chilton Cantelo.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Barwick,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Brympton,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Chilthorne Domer,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Chilton Cantelo,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Chiselborough,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Closworth,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
East Chinnock,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
East Coker,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Hardington Mandeville,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Haselbury Plucknett,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Ilchester,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Limington,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Long Load,Somerset,1895,1974,Created 1.4.1895 out of the parish of Martock.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Lufton,Somerset,1837,1933,Abolished 1.4.1933 and added to the parish of Brympton.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Marston Magna,Somerset,1895,1974,"See Table 2, note (c).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Martock,Somerset,1837,1974,"See Table 2, notes (a) and (b).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Middle Chinnock,Somerset,1837,1884,Abolished 25.3.1885 and added to the parish of West Chinnock.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Montacute,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Mudford,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
North Perrott,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Northover,Somerset,1837,1933,Abolished 1.4.1933 and added to the parish of Ilchester.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Norton sub Hamdon,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Odcombe,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Pendomer,Somerset,1837,1933,Abolished 1.4.1933 and added to the parish of Closworth.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Podimore,Somerset,1837,1933,Abolished 1.4.1933 and added to the parish of Yeovilton.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Preston Plucknett,Somerset,1837,1930,"Abolished 31.3.1930 and divided between the parishes of Yeovil, 
    Brympton and West Coker.",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Rimpton,Somerset,1895,1974,"See Table 2, note (c).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Sock Dennis,Somerset,1837,1957,"Abolished 1.4.1957 and divided between the parishes of Ilchester 
    and Tintinhull.",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
South Petherton,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Stoke sub Hamdon,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Sutton Bingham,Somerset,1837,1933,Abolished 1.4.1933 and added to the parish of Closworth.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Thorne,Somerset,1837,1933,Abolished 1.4.1933 and added to the parish of Brympton.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Tintinhull,Somerset,1837,1974,"See Table 2, note (b).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
West Camel,Somerset,1837,1974,,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
West Chinnock,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
West Coker,Somerset,1837,1936,"See Table 2, notes (d) and (e).",Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Yeovil,Somerset,1837,1974,Abolished 1.4.1974 to become an unparished area.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Yeovil Without,Somerset,1894,1974,Created 1894 from the rural part of the parish of Yeovil.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
Yeovilton,Somerset,1837,1974,Abolished 1.4.1974 and added to the Yeovil unparished area.,Yeovil,http://www.ukbmd.org.uk/reg/districts/yeovil.html
