parish,county,from_year,to_year,comments,district,source_url
Bishopston,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Cheriton,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Clase,Glamorganshire,1837,1894,"Abolished 1894 to become the separate parishes of Clase Urban 
    and Clase Rural.",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Clase Rural,Glamorganshire,1894,1918,"Created 1894 from the rural part of the parish of Clase. Abolished 
    9.11.1918 and divided between the parishes of Swansea and Llangyfelach.",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Clase Urban,Glamorganshire,1894,1900,"Created 1894 from the part of the parish of Clase in Swansea County 
    Borough. Abolished 26.3.1900 and added to the parish of Swansea.",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Cockett,Glamorganshire,1894,1918,"Created 1894 from the rural parts of the parish of Swansea Higher 
    & Lower. Abolished 9.11.1918 and added to the parish of Swansea.",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Ilston,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Knelston,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llandeilo Talybont,Glamorganshire,1837,1934,"See Table 2, note (e).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llanddewi,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llangennith,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llangyfelach,Glamorganshire,1918,1934,"Created 9.11.1918 from the parishes of Penderry and Clase Rural. 
    See also Table 2, note (e).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llanmadoc,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llanrhidian Higher,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llanrhidian Lower,Glamorganshire,1837,1858,"See Table 2, note (a).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llansamlet,Glamorganshire,1905,1918,"Created 1.4.1905 from the parishes of Llansamlet Higher and Llansamlet 
    Lower. Abolished 9.11.1918 and added to the parish of Swansea.",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llansamlet Higher,Glamorganshire,1876,1905,"Abolished 1.4.1905 and added to the parish of Llansamlet. 
    See also Table 2, note (c).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llansamlet Higher Urban,Glamorganshire,1894,1900,"Created 1894 from the part of the parish of Llansamlet Higher 
    in Swansea County Borough. Abolished 26.3.1900 and added to the parish 
    of Swansea.",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
Llansamlet Lower,Glamorganshire,1876,1905,"Abolished 1.4.1905 and added to the parish of Llansamlet. 
    See also Table 2, note (c).",Swansea,http://www.ukbmd.org.uk/reg/districts/swansea.html
