parish,county,from_year,to_year,comments,district,source_url
Close of the Collegiate Church of St. Peter,Middlesex,1837,1870,"See Table 2, note (a).",Westminster St Margaret,http://www.ukbmd.org.uk/reg/districts/westminster%20st%20margaret.html
"St. Margaret & St. John, Westminster",Middlesex,1837,1870,"See Table 2, note (a).",Westminster St Margaret,http://www.ukbmd.org.uk/reg/districts/westminster%20st%20margaret.html
