parish,county,from_year,to_year,comments,district,source_url
Baschurch,Shropshire,1935,2005,"See Table 2, notes (e) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Chirk,Denbighshire,1837,1935,"See Table 2, note (f).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Cockshutt,Shropshire,1935,2005,"See Table 2, notes (e) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Ellesmere Rural,Shropshire,1935,2005,"See Table 2, notes (e) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Ellesmere Urban,Shropshire,1935,2005,"See Table 2, notes (e) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Great Ness,Shropshire,1935,1967,"See Table 2, notes (e) and (g).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Hordley,Shropshire,1935,2005,"See Table 2, notes (e) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Kinnerley,Shropshire,1837,2005,"See Table 2, notes (c) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Knockin,Shropshire,1837,2005,"See Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Little Ness,Shropshire,1935,1967,"See Table 2, notes (e) and (g).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Llansilin,Denbighshire,1837,1935,"See Table 2, notes (a) and (f).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Llanyblodwel,Shropshire,1837,2005,"See Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Llanymynech,Shropshire,1837,1967,"Abolished 1.4.1967 and added to the parish of Llanynynech 
    & Pant.",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Llanymynech & Pant,Shropshire,1967,2005,"Created 1.4.1967 out of the parishes of Llanymynech and Oswestry 
    Rural. See also Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Lyneal & Welshampton,Shropshire,1988,2005,"Created 1.4.1988 out of the parishes of Ellesmere Rual and 
    Welshampton. Renamed 30.8.1988 to become the parish of Welshampton & Lyneal.",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Melverley,Shropshire,1935,2005,"See Table 2, notes (d) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Myddle,Shropshire,1935,1988,"Abolished 1.4.1988 and divided between the parishes of Myddle & 
    Broughton and Wem Rural. See also Table 2, notes (e) and (h).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Oswestry,Shropshire,1967,2005,"Created 1.4.1967 by renaming the parish of Oswestry Urban. See 
    also Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Oswestry Rural,Shropshire,1837,2005,"See Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Oswestry Town,Shropshire,1837,1894,Renamed 1894 to become the parish of Oswestry Urban.,Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Oswestry Urban,Shropshire,1894,1967,"Created 1894 by renaming the parish of Oswestry Town. Renamed 
    1.4.1967 to become the parish of Oswestry.",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Petton,Shropshire,1935,2005,"See Table 2, notes (e) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Ruyton XI Towns,Shropshire,1837,2005,"See Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
St. Martin's,Shropshire,1837,2005,"See Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Selattyn,Shropshire,1837,1967,"Abolished 1.4.1967 and added to the parisehs of Selattyn 
    & Gobowen and Whittington.",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Selattyn & Gobowen,Shropshire,1967,2005,"Created 1.4.1967 out of the parishes of Selattyn, Whittington and Ellesmere Rural. See also Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Sychtyn,Shropshire,1837,1967,Abolished 1.4.1967 and added to the parish of Oswestry Rural.,Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Welshampton,Shropshire,1935,1988,"Abolished 1.4.1988 and added to the parish of Lyneal & 
    Welshampton. See also Table 2, note (e).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Welshampton & Lyneal,Shropshire,1988,2005,"Created 30.8.1988 by renaming the parish of Lyneal & 
    Welshampton. See also Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
West Felton,Shropshire,1837,2005,"See Table 2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Weston Rhyn,Shropshire,1897,2005,"Created 1.10.1897 out of the parish of St. Martin's. See also Table 
    2, note (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
Whittington,Shropshire,1837,2005,"See Table 2, notes (b) and (i).",Oswestry,http://www.ukbmd.org.uk/reg/districts/oswestry.html
