parish,county,from_year,to_year,comments,district,source_url
Aldbury,Hertfordshire,1837,1939,"See Table 2, note (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Ashley Green,Buckinghamshire,1907,1908,"That part which until 1.4.1907 formed part of the parish of Northchurch. 
    See also Table 2, note (e).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Berkhampstead,Hertfordshire,1837,1898,"Abolished 15.4.1898 to become the separate parishes of Great Berkhampstead 
    Urban and Great Berkhampstead Rural.",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Berkhamsted Urban,Hertfordshire,1937,1939,"Created 1.4.1937 by renaming the parish of Great Berkhampstead 
    Urban. See also Table 2, note (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Edlesborough,Buckinghamshire,1907,1908,"That part which until 1.4.1907 formed part of the parish of 
    Little Gaddesden. See also Table 2, note (h).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Great Berkhampstead Rural,Hertfordshire,1898,1937,"Created 15.4.1898 out of the rural part of the parish of Berkhampstead. 
    Abolished 1.4.1937 and divided between the parishes of Nettleden with Potten 
    End and Northchurch.",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Great Berkhampstead Urban,Hertfordshire,1898,1937,"Created 15.4.1898 out of the part of the parish of Berkhampstead 
    in Great Berkhampstead Urban District. Renamed 1.4.1937 to become the parish 
    of Berkhamsted Urban.",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Little Gaddesden,Hertfordshire,1837,1939,"See Table 2, notes (c), (d), (h), (i), (j) and (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Marsworth,Buckinghamshire,1837,1928,"See Table 2, note (k).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Nettleden,Buckinghamshire,1837,1895,"Transferred from Buckinghamshire to Hertfordshire on 30.9.1895. 
    Abolished 1.4.1937 and added to the parish of Nettleden with Potten End. 
    See also Table 2, note (d).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Nettleden with Potten End,Hertfordshire,1937,1939,"Created 1.4.1937 out of the parishes of Nettleden, Great Berkhampstead 
    Rural and Northchurch. See also Table 2, note (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Northchurch,Hertfordshire,1837,1939,"See Table 2, notes (e), (f), (g), (l) and (m).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Pitstone,Buckinghamshire,1837,1928,"See Table 2, notes (b) and (k).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Puttenham,Hertfordshire,1837,1939,"See Table 2, note (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Studham,Buckinghamshire,1907,1908,"That part which until 1.4.1907 formed part of the parish of 
    Little Gaddesden. See also Table 2, note (h).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Tring,Hertfordshire,1837,1894,"Abolished 1894 to become the separate parishes of Tring Urban 
    and Tring Rural. See also Table 2, note (a).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Tring Rural,Hertfordshire,1894,1939,"Created 1894 from the rural part of the parish of Tring. See also 
    Table 2, note (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Tring Urban,Hertfordshire,1894,1939,"Created 1894 from the part of the parish of Tring in Tring Urban 
    District. See also Table 2, note (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
Wigginton,Hertfordshire,1837,1939,"See Table 2, notes (g) and (l).",Berkhampstead (1837-1939),http://www.ukbmd.org.uk/reg/districts/berkhampstead.html
