parish,county,from_year,to_year,comments,district,source_url
All Saints,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Blacklands,East Sussex,1894,1897,"Created 1894 from the part of the parish of Ore in Hastings County 
    Borough. Abolished 9.11.1897 and added to the parish of St. Helens.",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Fairlight,Sussex,1837,1889,"See Table 2, note (d).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Guestling,Sussex,1837,1889,"See Table 2, note (d).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Hastings,East Sussex,1909,1974,"Created 1.4.1909 from the parishes of St. Mary Magdalen, St. Mary 
    in the Castle, St. Leonards, All Saints, St. Helens, St. Matthew, Holy Trinity, 
    St. Clement, St. Andrew, St. Michael on the Rock and St. Mary Bulverhythe. 
    Abolished 1.4.1974 to become an unparished area. See also Table 2, notes (c) 
    and (e).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Hastings*,East Sussex,1974,1977,"Unparished area which until 1.4.1974 formed the parish  of Hastings. See also Table 2, note (f).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Hollington Rural,East Sussex,1897,1897,"That part which untl 9.11.1897 formed part of the parish of 
    St. Matthew. See also Table 2, note (b).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Hollington St. John,East Sussex,1897,1897,"That part which untl 9.11.1897 formed part of the parish of 
    St. Matthew. See also Table 2, note (b).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Holy Trinity,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Ore,Sussex,1837,1889,"See Table 2, note (d).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
Pett,Sussex,1837,1889,"See Table 2, note (d).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Andrew,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Clement,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Helens,East Sussex,1897,1909,"Created 9.11.1897 out of the parishes of Blacklands and Ore. Abolished 
    1.4.1909 and added to the parish of Hastings.",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Leonards,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Mary Bulverhythe,Sussex,1837,1889,"Abolished 1.4.1909 and added to the parish of Hastings. See 
    also Table 2, note (a).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Mary in the Castle,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Mary Magdalen,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Matthew,East Sussex,1894,1889,"Created 1894 from the rural parts of the parishes of St. Leonards 
    and St. Mary in the Castle. Abolished 1.4.1909 and added to the parish 
    of Hastings. See also Table 2, note (b).",Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
St. Michael on the Rock,Sussex,1837,1889,Abolished 1.4.1909 and added to the parish of Hastings.,Hastings (1837-1977),http://www.ukbmd.org.uk/reg/districts/hastings.html
