parish,county,from_year,to_year,comments,district,source_url
Charterhouse,Middlesex,1837,1889,Abolished 1.4.1915 and added to the parish of Finsbury.,Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Clerkenwell,Middlesex,1869,1889,"Abolished 1.4.1915 and added to the parish of Finsbury. See 
    also Table 2, notes (b), (d), (e), (f), (h) and (i).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Finsbury,London,1915,1930,"Created 1.4.1915 from the parishes of Clerkenwell, St. Luke, St. 
    Sepulchre, Glasshouse Yard and Charterhouse. See also Table 2, note (n).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Furnival's Inn,Middlesex,1837,1889,Abolished 31.3.1930 and added to the parish of Holborn.,Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Glasshouse Yard,London,1902,1915,"Abolished 1.4.1915 and added to the parish of Finsbury. See 
    also Table 2, note (m).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Gray's Inn,Middlesex,1837,1889,Abolished 31.3.1932 and added to the parish of Holborn.,Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Holborn,London,1930,1965,"Created 31.3.1930 from the parishes of St. Giles in the Fields 
    & St. George Bloomsbury, St. Andrew Holborn Above the Bars with St. George the 
    Martyr, LIberty of Saffron Hill, Hatton Gardens, Ely Rents & Ely Place, Staple 
    Inn and Furnival's Inn. Abolished 1.4.1965 and added to the London borough 
    of Camden. See also Table 2, notes (o) and (p).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Lincoln's Inn,Middlesex,1837,1889,"Abolished 31.3.1932 and added to the parish of Holborn. See 
    also Table 2, notes (l) and (l).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
"LIberty of Saffron Hill, Hatton Gardens, Ely Rents & Ely Place",Middlesex,1837,1889,Abolished 31.3.1930 and added to the parish of Holborn.,Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
St. Andrew Holborn Above the Bars with St. George the Martyr,Middlesex,1837,1889,"Abolished 31.3.1930 and added to the parish of Holborn. See 
    also Table 2, notes (h) and (i).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
St. Luke,Middlesex,1869,1889,"Abolished 1.4.1915 and added to the parish of Finsbury. See 
    also Table 2, notes (c), (e), (f), (j) and (k).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
St. Sepulchre,Middlesex,1845,1889,"Abolished 1.4.1915 and added to the parish of Finsbury. See 
    also Table 2, notes (a) and (g).",Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
Staple Inn,Middlesex,1837,1889,Abolished 31.3.1930 and added to the parish of Holborn.,Holborn,http://www.ukbmd.org.uk/reg/districts/holborn.html
