parish,county,from_year,to_year,comments,district,source_url
Abbey Cwmhir,Radnorshire,1933,1974,"See Table 2, note (d).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Aberedw,Radnorshire,1933,1974,"See Table 2, notes (a) and (e).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Bettws Disserth,Radnorshire,1933,1974,"See Table 2, notes (a) and (e).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Boughrood,Radnorshire,1933,1974,"See Table 2, notes (b) and (f).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Bryngwyn,Radnorshire,1933,1974,"See Table 2, notes (b) and (f).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Cefnllys Rural,Radnorshire,1933,1974,"See Table 2, note (d).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Cefnllys Urban,Radnorshire,1933,1974,"Abolished 1.4.1974 and added to the community of Llandrindod 
    Wells. See also Table 2, note (d).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Clyro,Radnorshire,1933,1974,"See Table 2, notes (b) and (f).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Colva,Radnorshire,1933,1974,"See Table 2, notes (c) and (f).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Cregrina,Radnorshire,1933,1974,"See Table 2, notes (a) and (e).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Disserth & Trecoed,Radnorshire,1933,1974,"See Table 2, notes (a) and (e).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Gladestry,Radnorshire,1933,1974,"See Table 2, notes (c) and (f).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Glasbury,Radnorshire,1933,1974,"See Table 2, notes (b) and (f).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Glascwm,Radnorshire,1933,1974,"See Table 2, notes (c) and (f).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
Llanbadarn Fawr,Radnorshire,1933,1974,"See Table 2, note (d).",Radnorshire West,http://www.ukbmd.org.uk/reg/districts/radnorshire%20west.html
