parish,county,from_year,to_year,comments,district,source_url
Ashill,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Beachamwell,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Bodney,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Hilborough.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Buckenham Tofts,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Stanford.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Caldecote,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Oxborough.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Cockley Cley,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Colveston,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Didlington.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Didlington,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
East Bradenham,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Foulden,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Gooderstone,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Great Cressingham,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Hilborough,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Holme Hale,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Houghton on the Hill,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of North Pickenham.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Ickburgh,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Langford,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Ickburgh.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Little Cressingham,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Narborough,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Narford,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Necton,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Newton by Castle Acre,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
North Pickenham,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Oxborough,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Saham Toney,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Shingham,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Beachamwell.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
South Acre,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
South Pickenham,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Sporle with Palgrave,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Stanford,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Swaffham,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
Threxton,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Little Cressingham.,Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
West Bradenham,Norfolk,1837,1938,"See Table 2, note (a).",Swaffham,http://www.ukbmd.org.uk/reg/districts/swaffham.html
