parish,county,from_year,to_year,comments,district,source_url
Ashwicken,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Leziate.,Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Babingley,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Sandringham.,Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Bawsey,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Castle Acre,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Castle Rising,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Clenchwarton,Norfolk,1938,1938,"See Table 2, notes (b) and (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Congham,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
East Walton,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
East Winch,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Emneth,Norfolk,1938,1938,"See Table 2, notes (b) and (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Flitcham with Appleton,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Gayton,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Gayton Thorpe,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Gayton.,Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Gaywood,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of King's Lynn.,Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Great Massingham,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Grimston,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Harpley,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Hillington,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Leziate,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Little Massingham,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Marshland St. James,Norfolk,1938,1938,"See Table 2, notes (b) and (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
Middleton,Norfolk,1837,1938,"See Table 2, note (c).",Freebridge Lynn,http://www.ukbmd.org.uk/reg/districts/freebridge%20lynn.html
