parish,county,from_year,to_year,comments,district,source_url
Liverpool,Lancashire,1922,1922,"That part which until 1.4.1922 formed the parish of Toxteth 
    Park. See also Table 2, note (b).",Toxteth Park,http://www.ukbmd.org.uk/reg/districts/toxteth%20park.html
Toxteth Park,Lancashire,1881,1922,"Abolished 1.4.1922 and added to the parish of Liverpool. 
    See also Table 2, notes (a) and (b).",Toxteth Park,http://www.ukbmd.org.uk/reg/districts/toxteth%20park.html
