parish,county,from_year,to_year,comments,district,source_url
Aldsworth,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Aston Blank,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Barrington,Gloucestershire,1935,1937,"That part which until 1.4.1935 formed part of the parish of 
    Little Barrington. See also Table 2, note (b).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Bibury,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Chedworth,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Coln Rogers,Gloucestershire,1837,1935,Abolished 1.4.1935 and added to the parish of Coln St. Dennis.,Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Coln St. Aldwyn,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Coln St. Dennis,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Compton Abdale,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Dowdeswell,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Eastington,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Eastleach,Gloucestershire,1935,1937,"Created 1.4.1935 out of the parishes of Eastleach Turville and 
    Eastleach Martin. See also Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Eastleach Martin,Gloucestershire,1837,1935,Abolished 1.4.1935 and added to the parish of Eastleach.,Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Eastleach Turville,Gloucestershire,1837,1935,"Abolished 1.4.1935 and divided between the parishes of Eastleach 
    and Barrington.",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Farmington,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Hampnett,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Hatherop,Gloucestershire,1935,1937,"That part which until 1.4.1935 formed part of the parish of 
    Coln St. Aldwyn. See also Table 2, note (b).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Hazleton,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Little Barrington,Gloucestershire,1837,1935,"Abolished 1.4.1935 and added to the parish of Barrington. 
    See also Table 2, note (a).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Northleach,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Salperton,Gloucestershire,1837,1935,Abolished 1.4.1935 and added to the parish of Hazleton.,Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Sevenhampton,Gloucestershire,1837,1937,"See Table 2, notes (b) and (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Sherborne,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Shipton,Gloucestershire,1871,1937,"Created 29.9.1871 from the parishes of Shipton Oliffe and 
    Shipton Sollars. See also Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Shipton Oliffe,Gloucestershire,1837,1871,Abolished 29.9.1871 and added to the parish of Shipton.,Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Shipton Sollars,Gloucestershire,1837,1871,Abolished 29.9.1871 and added to the parish of Shipton.,Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Southrop,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Stowell,Gloucestershire,1837,1935,Abolished 1.4.1935 and added to the parish of Yanworth.,Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Sudeley,Gloucestershire,1935,1937,"That part which until 1.4.1935 formed part of the parish of Sevenhampton. 
    See also Table 2, note (b).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Turkdean,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Whittington,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Windrush,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Winson,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Withington,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
Yanworth,Gloucestershire,1837,1937,"See Table 2, note (c).",Northleach,http://www.ukbmd.org.uk/reg/districts/northleach.html
