parish,county,from_year,to_year,comments,district,source_url
Brewhouse Yard,Nottinghamshire,1880,1897,"Abolished 26.3.1897 and added to the parish of Nottingham. 
    See also Table 2, note (c).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Lenton,Nottinghamshire,1880,1897,"Abolished 26.3.1897 and added to the parish of Nottingham. 
    See also Table 2, notes (c) and (d).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Nottingham,Nottinghamshire,1897,1974,"Created 26.3.1897 from the parishes of St. Mary, Radford, Sneinton, 
    Lenton, St. Nicholas, St. Peter, Standard Hill and Brewhouse Yard. Abolished 
    1.4.1974 and added to the Nottingham unparished area. See also Table 2, 
    notes (f), (h), (i) and (j).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Nottingham*,Nottinghamshire,1974,,"Unparished area which until 1.4.1974 formed the parishes of Nottingham 
    and Nottingham Shire Hall. See also Table 2, note (k).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Nottingham Shire Hall,Nottinghamshire,1837,1936,"See Table 2, note (g).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Radford,Nottinghamshire,1880,1897,"Abolished 26.3.1897 and added to the parish of Nottingham. 
    See also Table 2, note (c).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
St. Mary,Nottinghamshire,1837,1897,"Abolished 26.3.1897 and added to the parish of Nottingham. 
    See also Table 2, note (e).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
St. Nicholas,Nottinghamshire,1837,1897,Abolished 26.3.1897 and added to the parish of Nottingham.,Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
St. Peter,Nottinghamshire,1837,1897,Abolished 26.3.1897 and added to the parish of Nottingham.,Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Sneinton,Nottinghamshire,1880,1897,"Abolished 26.3.1897 and added to the parish of Nottingham. 
    See also Table 2, note (c).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
South Wilford,Nottinghamshire,1894,1895,"That part which until 1894 formed the rural part of the parish of Lenton. 
    See also Table 2, note (d).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Standard Hill,Nottinghamshire,1837,1862,"See Table 2, note (a).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
Standard Hill,Nottinghamshire,1880,1897,"Abolished 26.3.1897 and added to the parish of Nottingham. 
    See also Table 2, note (b).",Nottingham,http://www.ukbmd.org.uk/reg/districts/nottingham.html
