parish,county,from_year,to_year,comments,district,source_url
Barford,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Barnham Broom,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Bawburgh,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Bowthorpe,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Costessey.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Brandon Parva,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Runhall.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Carleton Forehoe,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Kimberley.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Colton,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Marlingford.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Costessey,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Coston,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Runhall.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Crownthorpe,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Wicklewood.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Deopham,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Easton,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Hackford,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Deopham.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Hingham,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Kimberley,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Marlingford,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Morley,Norfolk,1935,1938,"Created 1.4.1935 out of the parishes of Morley St. Botolph and 
    Morley St. Peter. See also Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Morley St. Botolph,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Morely.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Morley St. Peter,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Morley.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Runhall,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Welborne,Norfolk,1837,1935,Abolished 1.4.1935 and added to the parish of Runhall.,Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Wicklewood,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Wramplingham,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
Wymondham,Norfolk,1837,1938,"See Table 2, note (a).",Forehoe,http://www.ukbmd.org.uk/reg/districts/forehoe.html
