parish,county,from_year,to_year,comments,district,source_url
Broughton,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Clive,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Grinshill,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Ightfield,Shropshire,1837,1853,"See Table 2, note (b).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Ightfield,Shropshire,1934,1935,"That part which until 1.4.1934 formed part of the parish of 
    Prees. See also Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Lee Brockhurst,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Loppington,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Moreton Corbet,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Prees,Shropshire,1837,1935,"See Table 2, notes (c) and (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Shawbury,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Stanton upon Hine Heath,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Wem,Shropshire,1837,1900,"Abolished 1.4.1900 to become the separate parishes of Wem Urban and 
    Wem Rural.",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Wem Rural,Shropshire,1900,1935,"Created 1.4.1900 out of the rural part of the parish of Wem. See 
    also Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Wem Urban,Shropshire,1900,1935,"Created 1.4.1900 out of the part of the parish of Wem in Wem Urban 
    District. See also Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Weston & Wixhill under Redcastle,Shropshire,1837,1935,"See Table 2, note (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Whitchurch,Shropshire,1838,1853,"See Table 2, notes (a) and (b).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
Whixall,Shropshire,1894,1935,"Created 1894 out of the parish of Prees. See also Table 2, note 
    (c).",Wem,http://www.ukbmd.org.uk/reg/districts/wem.html
