parish,county,from_year,to_year,comments,district,source_url
Mossley,Lancashire,1894,1895,"That part which until 1894 formed part of the parish of Saddleworth. 
    See also Table 2, note (a).",Saddleworth,http://www.ukbmd.org.uk/reg/districts/saddleworth.html
Saddleworth,Lancashire,1889,1894,"That part within the borough of Mossley, which was added to 
    Lancashire in 1889 and was added to the parish of Mossley in 1894.",Saddleworth,http://www.ukbmd.org.uk/reg/districts/saddleworth.html
Saddleworth,Yorkshire West Riding,1837,1974,"See  Table 2, note (a).",Saddleworth,http://www.ukbmd.org.uk/reg/districts/saddleworth.html
Springhead,Yorkshire West Riding,1894,1937,"Created 1894 from the part of the parish of Saddleworth in Quickmere 
    Middle Division Urban District. Abolished 1.4.1937 and added to the parish 
    of Saddleworth.",Saddleworth,http://www.ukbmd.org.uk/reg/districts/saddleworth.html
Upper Mill,Yorkshire West Riding,1894,1900,"Created 1894 from the part of the parish of Saddleworth in Upper 
    Mill Urban District. Abolished 1.4.1900 and added to the parish of Saddleworth.",Saddleworth,http://www.ukbmd.org.uk/reg/districts/saddleworth.html
