parish,county,from_year,to_year,comments,district,source_url
Braughing,Hertfordshire,1934,1939,"That part which until 1.4.1935 formed part of the parish of Standon. 
See also Table 2, note (h).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Brickendon Liberty,Hertfordshire,1934,1939,"That part which until 1.4.1934 formed parts of the parishes of 
Broxbourne, Hoddesdon Rural and Wormley. See also Table 2, note (k).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Broxbourne,Hertfordshire,1837,1935,"Abolished 1.4.1935 and divided between the parishes of Hoddesdon 
and Brickendon Liberty. See also Table 2, note (k).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Cheshunt,Hertfordshire,1939,1974,"Abolished 1.4.1974 and added to the Broxbourne unparished area. See also Table 2, notes 
(j) 
and (l).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Eastwick,Hertfordshire,1837,1974,"See Table 2, notes (f), (g), (i) and (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Gilston,Hertfordshire,1837,1974,"See Table 2, notes (g) and (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Great Amwell,Hertfordshire,1837,1974,"See Table 2, notes (c), (d), (e) and (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Great Munden,Hertfordshire,1837,1974,"See Table 2, note (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Great Parndon,Essex,1934,1939,"That part which until 18.9.1934 formed part of the parish of Eastwick. 
See also Table 2, note (f).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Hoddesdon,Hertfordshire,1837,1894,"Abolished 1894 and divided between the parishes of Hoddesdon 
Urban and Hoddesdon Rural.",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Hoddesdon,Hertfordshire,1935,1974,"Created 1.4.1935 out of the parishes of Hoddesdon Urban, 
Broxbourne, Wormley, Great Amwell, Hoddesdon Rural and Stanstead Abbots. 
Abolished 1.4.1974 and added to the Broxbourne unparished area. See also Table 2, note 
(l).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Hoddesdon Rural,Hertfordshire,1894,1935,"Created 1894 from the rural part of the parish of Hoddesdon. 
Abolished 1.4.1935 and divided between the parishes of Hoddesdon and Brickendon Liberty. 
See also Table 2, note (k).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Hoddesdon Urban,Hertfordshire,1894,1935,"Created 1894 out of the parishes of Hoddesdon and Great Amwell. 
Abolished 1.4.1935 and added to the parish of Hoddesdon.",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Hunsdon,Hertfordshire,1837,1974,"See Table 2, note (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Little Amwell,Hertfordshire,1904,1904,"That part which until 1.10.1904 formed part of the parish of Great Amwell. 
See also Table 2, note (d).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Little Munden,Hertfordshire,1837,1974,"See Table 2, notes (a) and (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Sacombe,Hertfordshire,1934,1939,"That part which until 1.4.1934 formed part of the parish of 
Standon. See also Table 2, note (k).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
St. John Urban,Hertfordshire,1897,1897,"That part which until 30.9.1897 formed parts of the parishes of 
Great Amwell and Ware. See also Table 2, note (c).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Standon,Hertfordshire,1837,1974,"See Table 2, notes (h), (i), (k) and (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Stanstead Abbots,Hertfordshire,1837,1974,"See Table 2, note (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Stanstead St. Margaret's,Hertfordshire,1837,1974,"See Table 2, note (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Thundridge,Hertfordshire,1837,1974,"See Table 2, note (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Ware,Hertfordshire,1837,1897,"Abolished 30.9.1897 and added to the parish of St. John 
Urban. See also Table 2, notes (b) and (c).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Ware Rural,Hertfordshire,1894,1974,"Created 1894 out of the rural part of the parish of Ware. See also 
Table 2, note (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Ware Urban,Hertfordshire,1894,1974,"Created 1894 out of the parishes of Ware and Great Amwell. See 
also Table 2, notes (e) and (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Widford,Hertfordshire,1837,1974,"See Table 2, note (m).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
Wormley,Hertfordshire,1837,1935,"Abolished 1.4.1935 and divided between the parishes of 
Hoddesdon, Brickendon Liberty and Cheshunt. See also Table 2, note (k).",Ware,http://www.ukbmd.org.uk/reg/districts/ware.html
