parish,county,from_year,to_year,comments,district,source_url
Acton Scott,Shropshire,1837,1935,"See Table 2, note (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
All Stretton,Shropshire,1899,1935,"Created 1.10.1899 out of the parish of Church Stretton. See also 
    Table 2, note (e).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Cardington,Shropshire,1837,1935,"See Table 2, note (e).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Church Stretton,Shropshire,1837,1935,"See Table 2, note (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Easthope,Shropshire,1837,1935,"See Table 2, note (c).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Eaton under Heywood,Shropshire,1837,1935,"See Table 2, notes (b) and (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Hope Bowdler,Shropshire,1837,1935,"See Table 2, note (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Leebotwood,Shropshire,1837,1935,"See Table 2, note (e).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Little Stretton,Shropshire,1899,1935,"Created 1.10.1899 out of the parish of Church Stretton. See also 
    Table 2, note (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Longnor,Shropshire,1837,1935,"See Table 2, note (e).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Rushbury,Shropshire,1837,1935,"See Table 2, note (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Shipton,Shropshire,1837,1935,"See Table 2, notes (a) and (c).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Sibdon Carwood,Shropshire,1837,1935,"See Table 2, note (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Smethcott,Shropshire,1837,1935,"See Table 2, note (e).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Wistanstow,Shropshire,1837,1935,"See Table 2, note (d).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
Woolstaston,Shropshire,1837,1935,"See Table 2, note (e).",Church Stretton,http://www.ukbmd.org.uk/reg/districts/church%20stretton.html
