parish,county,from_year,to_year,comments,district,source_url
Aughton,Lancashire,1974,2005,"See Table 2, notes (c) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Bickerstaffe,Lancashire,1974,2005,"See Table 2, notes (c), (e), (g) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Bispham,Lancashire,1974,2005,"See Table 2, notes (c) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Burscough,Lancashire,1983,2005,"Created 1.4.1983 out of the West Lancashire unparished area. See also 
    Table 2, note (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Dalton,Lancashire,1974,2005,"See Table 2, notes (b) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Downholland,Lancashire,1974,2005,"See Table 2, notes (c), (h), (i) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Great Altcar,Lancashire,1974,2005,"Created 1.4.1974 out of the parish of Altcar. See also Table 2, 
    notes (a), (i) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Halsall,Lancashire,1974,2005,"See Table 2, notes (c), (h) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Hesketh with Becconsall,Lancashire,1974,2005,"See Table 2, notes (c) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Hilldale,Lancashire,1999,2005,"Created 1.4.1999 out of the parish of Wrightington. See als Table 
    2, note (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Lathom,Lancashire,1983,2005,"Created 1.4.1983 out of the West Lancashire unparished area. See also 
    Table 2, note (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Newburgh,Lancashire,1983,2005,"Created 1.4.1983 out of the West Lancashire unparished area. See also 
    Table 2, note (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
North Meols,Lancashire,1974,2005,"See Table 2, notes (c), (h), (i) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Parbold,Lancashire,1974,2005,"See Table 2, notes (b) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Rufford,Lancashire,1974,2005,"See Table 2, notes (c) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Scarisbrick,Lancashire,1974,2005,"See Table 2, notes (c), (h) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Simonswood,Lancashire,1994,2005,"See Table 2, notes (f), (j) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Tarleton,Lancashire,1974,2005,"See Table 2, notes (c) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Up Holland,Lancashire,1983,2005,"Created 1.4.1983 out of the West Lancashire unparished area. See also 
    Table 2, note (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
West Lancashire*,Lancashire,1974,2005,"Unparished area which until 1.4.1974 formed the parishes of Burscough, 
    Lathom,  Ormskirk, Skelmersdale and Upholland.  See also Table 2, notes (c) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
Wrightington,Lancashire,1974,2005,"See Table 2, notes (b), (d), (e), (k), (l) and (m).",West Lancashire,http://www.ukbmd.org.uk/reg/districts/west%20lancashire.html
