parish,county,from_year,to_year,comments,district,source_url
Ab Kettleby,Leicestershire,1837,1995,"See Table 2, note (h).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Asfordby,Leicestershire,1837,1995,"See Table 2, note (h).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Ashby Folville,Leicestershire,1837,1936,Abolished 1.4.1936 and added to the parish of Gaddesby.,Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Barsby,Leicestershire,1837,1936,"Abolished 1.4.1936 and added to the parish of Gaddesby. See 
    also Table 2, notes (a) and (b).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Belvoir,Leicestershire,1934,1995,"See Table 2, notes (c) and (h).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Bescaby,Leicestershire,1837,1936,Abolished 1.4.1936 and added to the parish of Sproxton.,Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Bottesford,Leicestershire,1934,1995,"See Table 2, notes (c) and (h).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Branston,Leicestershire,1837,1936,Abolished 1.4.1936 and added to the parish of Croxton Kerrial.,Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Brentingby & Wyfordby,Leicestershire,1837,1936,Abolished 1.4.1936 and added to the parish of Freeby.,Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Brooksby,Leicestershire,1837,1936,"Abolished 1.4.1936 and added to the parish of Holby with 
    Rotherby.",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Broughton & Old Dalby,Leicestershire,1936,1995,"Created 1.4.1936 out of the parishes of Nether Broughton and Old 
    Dalby. See also Table 2, notes (g) and (h).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Buckminster,Leicestershire,1837,1995,"See Table 2, note (h).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Burrough on the Hill,Leicestershire,1837,1936,Abolished 1.4.1936 and added to the parish of Somerby.,Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Burton & Dalby,Leicestershire,1936,1995,"Created 1.4.1936 out of the parishes of Great Dalby, Burton Lazars and Little Dalby, See also Table 2, note (h).",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
Burton Lazars,Leicestershire,1837,1936,"Abolished 1.4.1936 and divided between the parishes of Burton & 
    Dalby and Melton Mowbray.",Melton Mowbray (1997 onw),http://www.ukbmd.org.uk/reg/districts/melton%20mowbray.html
