parish,county,from_year,to_year,comments,district,source_url
Aldercar & Langley Mill,Derbyshire,1984,1994,"Created 1.4.1984 out of the Amber Valley unparished area. See 
    also Table 2, note (e).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Amber Valley*,Derbyshire,1974,1984,"Only that part of the unparished area which until 1.4.1974 formed 
    the parishes of Codnor & Loscoe and Heanor. Abolished 1.4.1984 and 
    divided between the parishes of Aldercar & Langley Mill, Codnor, Denby and 
    Heanor & Loscoe, See also Table 2, note (d).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Breaston,Derbyshire,1938,1997,"See Table 2, notes (b) and (f).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Codnor,Derbyshire,1984,1994,"Created 1.4.1984 out of the Amber Valley unparished area. See 
    also Table 2, note (e).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Codnor & Loscoe,Derbyshire,1938,1974,"Abolished 1.4.1974 and added to the Amber Valley unparished 
    area. See also Table 2, note (b).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Dale Abbey,Derbyshire,1938,1997,"See Table 2, notes (b), (c) and (f).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Erewash*,Derbyshire,1974,1997,"Unparished area which until 1.4.1974 formed the parishes of Ilkeston 
    and Long Eaton. See also Table 2, note (f).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Heanor,Derbyshire,1938,1974,"Abolished 1.4.1974 and added to the Amber Valley unparished 
    area. See also Table 2, note (b).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Heanor & Loscoe,Derbyshire,1984,1994,"Created 1.4.1984 out of the Amber Valley unparished area. See 
    also Table 2, note (e).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Horsley Woodhouse,Derbyshire,1938,1994,"See Table 2, notes (a) and (e).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Ilkeston,Derbyshire,1938,1974,"Abolished 1.4.1974 and added to the Erewash unparished area. 
    See also Table 2, note (b).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Long Eaton,Derbyshire,1938,1974,"Abolished 1.4.1974 and added to the Erewash unparished area. 
    See also Table 2, note (b).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Mapperley,Derbyshire,1938,1994,"See Table 2, notes (a) and (e).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Risley,Derbyshire,1938,1997,"See Table 2, notes (b) and (f).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Sandiacre,Derbyshire,1938,1997,"See Table 2, notes (b) and (f).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Shipley,Derbyshire,1938,1994,"See Table 2, notes (b) and (e).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Smalley,Derbyshire,1938,1994,"See Table 2, notes (a) and (e).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
Stanton by Dale,Derbyshire,1938,1997,"See Table 2, notes (b) and (f).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
West Hallam,Derbyshire,1938,1997,"See Table 2, notes (b) and (f).",Ilkeston,http://www.ukbmd.org.uk/reg/districts/ilkeston.html
