parish,county,from_year,to_year,comments,district,source_url
Abbots Langley,Hertfordshire,1935,1939,"That part which until 1.4.1935 formed part of the parish of St. 
    Stephen. See also Table 2, note (i).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Aldenham,Hertfordshire,1935,1939,"That part which until 1.4.1935 formed part of the parish of St. 
    Stephen. See also Table 2, note (i).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Bishop's Hatfield,Hertfordshire,1935,1939,"That part which until 1.4.1935 formed part of the parish of St. Peter Rural. 
    See also Table 2, note (d).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Colney Heath,Hertfordshire,1947,2008,"Created 15.4.1947 out of the parish of St. Peter Rural. See also 
    Table 2, note (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Harpenden,Hertfordshire,1837,1898,"Abolished 15.4.1898 to become the separate parishes of Harpenden 
    Urban and Harpenden Rural.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Harpenden,Hertfordshire,1974,2008,"Created 1.4.1974 by renaming the parish of Harpenden Urban. See 
    also Table 2, note (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Harpenden Rural,Hertfordshire,1898,2008,"Created 15.4.1898 from the rural part of the parish of Harpenden. 
    See also Table 2, notes (a), (b) and (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Harpenden Urban,Hertfordshire,1898,1974,"Created 15.4.1898 from the part of the parish of Harpenden in 
    Harpenden Urban District. Renamed 1.4.1974 to become the parish of Harpenden.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Hemel Hempstead,Hertfordshire,1935,1939,"That part which until 1.4.1935 formed part of the parish of St. 
    Michael Rural. See also Table 2, note (f).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
London Colney,Hertfordshire,1947,2008,"Created 15.4.1947 out of the parish of St. Peter Rural. See also 
    Table 2, note (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Redbourn,Hertfordshire,1837,2008,"See Table 2, notes (g), (j) and (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Sandridge,Hertfordshire,1837,1894,"Abolished 1894 and divided into the parishes of Sandridge Urban 
    and Sandridge Rural.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Sandridge,Hertfordshire,1957,2008,"Created 1957 by renaming the parish of Sandridge Rural. See also 
    Table 2, note (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Sandridge Rural,Hertfordshire,1894,1957,"Created 1894 from the rural part of the parish of Sandridge. Renamed 
    1957 to become the parish of Sandridge.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Sandridge Urban,Hertfordshire,1894,1898,"Created 1894 from the part of the parish of Sandridge in St. Albans 
    Municipal Borough. Abolished 30.9.1898 and added to the parish of St. Albans.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Albans,Hertfordshire,1837,1974,Abolished 1.4.1974 to become an unparished area.,St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Albans*,Hertfordshire,1974,2008,"Unparished area which until 1.4.1974 formed the parish  of St. Albans. See also Table 2, note 
    (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Michael,Hertfordshire,1837,1894,"Abolished 1894 to become the separate parishes of St. Michael 
    Urban and St. Michael Rural.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Michael,Hertfordshire,1974,2008,"Created 1.4.1974 out of the parish of St. Michael Rural. See also 
    Table 2, note (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Michael Rural,Hertfordshire,1894,1974,"Created 1894 from the rural part of the parish of St. Michael. 
    Abolished 1.4.1974 and added to the Dacorum unparished area and part 
    of the parish of St. Michael. See also Table 2, notes (f), (g) and (j).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Michael Urban,Hertfordshire,1894,1898,"Created 1894 from the part of the parish of St. Michael in St. 
    Albans Municipal Borough. Abolished 30.9.1898 and added to the parish of 
    St. Albans.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Peter,Hertfordshire,1837,1894,"Abolished 1894 to become the separate parishes of St. Peter Urban 
    and St. Peter Rural.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Peter Rural,Hertfordshire,1894,1947,"Created 1894 from the rural part of the parish of St. Peter. Abolished 
    15.4.1947 and divided into the parishes of Colney Heath and London Colney. See 
    also Table 2, notes (c), (d) and (e).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Peter Urban,Hertfordshire,1894,1898,"Created 1894 from the part of the parish of St. Peter in St. Albans 
    Municipal Borough. Abolished 30.9.1898 and added to the parish of St. Albans.",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
St. Stephen,Hertfordshire,1837,2008,"See Table 2, notes (i) and (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
Wheathampstead,Hertfordshire,1837,2008,"See Table 2, notes (h) and (k).",St Albans,http://www.ukbmd.org.uk/reg/districts/st%20albans.html
