parish,county,from_year,to_year,comments,district,source_url
Charlesworth,Derbyshire,1898,1974,"See Table 2, notes (a) and (c).",Glossop,http://www.ukbmd.org.uk/reg/districts/glossop.html
Chisworth,Derbyshire,1898,1974,"See Table 2, notes (a) and (c).",Glossop,http://www.ukbmd.org.uk/reg/districts/glossop.html
Glossop,Derbyshire,1898,1974,"Abolished 1.4.1974 and added to the High Peak unparished area. See also Table 2, 
notes (a) and (c).",Glossop,http://www.ukbmd.org.uk/reg/districts/glossop.html
Ludworth,Derbyshire,1898,1936,"Abolished 1.4.1936 and added to the parish of Marple. See 
also Table 2, notes (a) and (b).",Glossop,http://www.ukbmd.org.uk/reg/districts/glossop.html
Marple,Cheshire,1936,1937,"That part which until 1.4.1936 formed part of the parish of 
Ludworth. See 
also Table 2, note (b).",Glossop,http://www.ukbmd.org.uk/reg/districts/glossop.html
