parish,county,from_year,to_year,comments,district,source_url
Bramshott,Hampshire,1869,1974,"In 1894 the part in West Sussex (which 
    until 1.4.1889 had been part of Sussex) became part of the parish of Rogate, 
    so that thereafter Bramshott was entirely in Hampshire. Renamed 24.4.1974 to become 
    the parish of Bramshott & Liphook. See also Table 2, notes (a), (c) and (e).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Bramshott & Liphook,Hampshire,1974,2008,"Created 24.4.1974 by renaming the parish of Bramshott. See also 
    Table 2, notes (i), (j) and (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Buriton,Hampshire,1837,2008,"See Table 2, note (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Clanfield,Hampshire,1932,2008,"See Table 2, notes (f) and (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Colemore,Hampshire,1837,1932,"Abolished 1.4.1932 and added to the parish of Colemore & 
    Priors Dean.",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Colemore & Priors Dean,Hampshire,1932,2008,"Created 1.4.1932 out of the parishes of Priors Dean and Colemore. 
    See also Table 2, note (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
East Meon,Hampshire,1974,2008,"Created 24.4.1974 by renaming the parish of Eastmeon. See also Table 2, note 
    (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Eastmeon,Hampshire,1837,1974,Renamed 24.4.1974 to become the parish of East Meon.,Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Empshott,Hampshire,1837,1932,Abolished 1.4.1932 and added to the parish of Hawkley.,Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Froxfield,Hampshire,1837,2008,"See Table 2, note (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Grayshott,Hampshire,1932,1932,"That part which until 1.4.1932 formed part of the parish of Bramshott. 
    See also Table 2, note (e).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Greatham,Hampshire,1837,2008,"See Table 2, notes (d), (j) and (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Hawkley,Hampshire,1837,2008,"See Table 2, notes (i) and (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Horndean,Hampshire,1932,2008,"See Table 2, notes (f) and (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Langrish,Hampshire,1894,2008,"Created 1894 out of the parish of East Meon. See also Table 2, 
    note (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Liss,Hampshire,1837,2008,"See Table 2, note (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Petersfield,Hampshire,1837,2008,"See Table 2, note (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Priors Dean,Hampshire,1837,1932,"Abolished 1.4.1932 and added to the parish of Colemore & 
    Priors Dean.",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Privett,Hampshire,1837,1932,Abolished 1.4.1932 and added to the parish of Froxfield.,Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Rogate,Hampshire,1894,1895,"That part which until 1894 formed the West Sussex part of the parish of Bramshott. 
    See also Table 2, note (c).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Rowlands Castle,Hampshire,1932,2008,"Created 1.4.1932 out of the parishes of Norh Havant, Idsworth, 
    Warblington, Blendworth, Bedhampton and Chalton. See also Table 2, notes 
    (f). 
    (g), (h) and (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Sheet,Hampshire,1837,1932,"Abolished 1.4.1932 and divided between the parishes of Petersfield, 
    Steep and Burton.",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Steep,Hampshire,1837,2008,"See Table 2, notes (b) and (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
Stroud,Hampshire,1994,2008,"Created 1.4.1994 out of the parishes of Langrish and 
    Petersfield. See also Table 2, note (k).",Petersfield,http://www.ukbmd.org.uk/reg/districts/petersfield.html
