parish,county,from_year,to_year,comments,district,source_url
Acol,Kent,1837,1998,"See Table 2, note (d).",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
Birchington,Kent,1837,1935,"Abolished 1.4.1935 and divided between the parishes of Margate 
    and Acol.",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
Minster,Kent,1837,1998,"See Table 2, note (d).",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
Monkton,Kent,1837,1998,"See Table 2, note (d).",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
Ramsgate,Kent,1837,1974,Abolished 1.4.1974 and added to the Thanet unparished area.,Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
Sarre,Kent,1837,1998,"See Table 2, note (d).",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
St. John the Baptist,Kent,1837,1935,Abolished 1.4.1935 and added to the parish of Margate.,Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
St. Lawrence,Kent,1837,1894,"Abolished 1894 to become the separate parishes of St. Lawrence 
    Intra and St. Lawrence Extra.",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
St. Nicholas at Wade,Kent,1837,1998,"See Table 2, note (d).",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
St. Peter,Kent,1837,1894,"Abolished 1894 to become the separate parishes of St. Peter Intra 
    and St. Peter Extra.",Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
Stonar,Kent,1837,1935,Abolished 1.4.1935 and added to the parish of Sandwich.,Thanet,http://www.ukbmd.org.uk/reg/districts/thanet.html
