parish,county,from_year,to_year,comments,district,source_url
Acton Burnell,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Alberbury Lower Quarter,Shropshire,1837,1886,"Abolished 25.3.1886 and added to the parish of Alberbury 
    with Cardeston.",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Albrighton,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Astley,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Atcham,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Battlefield,Shropshire,1837,1934,"Abolished 1.4.1934 and divided between the parishes of Shewsbury 
    and Albrighton.",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Bausley,Montgomeryshire,1837,1935,"See Table 2, note (f).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Berrington,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Cardeston,Shropshire,1837,1886,"Abolished 25.3.1886 and added to the parish of Alberbury 
    with Cardeston.",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Church Preen,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Church Pulverbatch,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Condover,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Cound,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Cressage,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Criggion,Montgomeryshire,1837,1933,Abolished 1.4.1933 and added to the parish of Bausley.,Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Eaton Constantine,Shropshire,1837,1934,Abolished 1.4.1934 and added to the parish of Leighton.,Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Fitz,Shropshire,1837,1934,"Abolished 1.4.1934 and divided between the parishes of Pimhill 
    and Montford.",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Ford,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Frodesley,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Great Hanwood,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Habberley,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Harley,Shropshire,1837,1935,"See Table 2, notes (b) and (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Haughton Demesne,Shropshire,1837,1885,Abolished 25.3.1885 and added to the parish of Uffington.,Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Hughley,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Kenley,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Leighton,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Melverley,Shropshire,1837,1935,"See Table 2, notes (d) and (g).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Minsterley,Shropshire,1837,1935,"See Table 2, notes (e) and (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Montford,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Pitchford,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Pontesbury,Shropshire,1837,1935,"See Table 2, notes (c) and (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Preston Gubbals,Shropshire,1837,1934,Abolished 1.4.1934 and added to the parish of Pimhill.,Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Ruckley & Langley,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Sheinton,Shropshire,1837,1935,"See Table 2, note (h).",Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
Shrawardine,Shropshire,1837,1934,Abolished 1.4.1934 and added to the parish of Montford.,Atcham,http://www.ukbmd.org.uk/reg/districts/atcham.html
