parish,county,from_year,to_year,comments,district,source_url
Horsleydown,Surrey,1837,1889,"See Table 2, note (i).",St Olave Southwark (1837-1901),http://www.ukbmd.org.uk/reg/districts/st%20olave%20southwark.html
St. Olave Southwark,Surrey,1837,1889,"Abolished 26.3.1896 and added to the parish of St. Olave 
    & St. Thomas Southwark.",St Olave Southwark (1837-1901),http://www.ukbmd.org.uk/reg/districts/st%20olave%20southwark.html
St. Thomas Southwark,Surrey,1837,1889,"Abolished 26.3.1896 and added to the parish of St. Olave 
    & St. Thomas Southwark.",St Olave Southwark (1837-1901),http://www.ukbmd.org.uk/reg/districts/st%20olave%20southwark.html
