parish,county,from_year,to_year,comments,district,source_url
Arlecdon,Cumberland,1837,1934,Renamed 1.4.1934 to become the parish of Arlecdon & Frizington.,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Cleator,Cumberland,1837,1934,Renamed 1.4.1934 to become the parish of Cleator Moor.,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Distington,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Egremont,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Ennerdale & Kinniside,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Gosforth,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Haile,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Harrington,Cumberland,1837,1939,"See Table 2, note (c).",Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Hensingham,Cumberland,1837,1934,"Abolished 1.4.1934 and divided between the parishes of Whitehaven, 
    Weddicar and St. Bees.",Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Lamplugh,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Low Keekle,Cumberland,1837,1882,Abolished 25.3.1882 and added to the parish of Hensingham.,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Lowside Quarter,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Moresby,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Nether Wasdale,Cumberland,1837,1974,"See Table 2, notes (b) and (d).",Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Parton,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Ponsonby,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Preston Quarter,Cumberland,1837,1896,Abolished 26.3.1896 and added to the parish of Whitehaven.,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Rottington,Cumberland,1837,1974,Abolished 1.4.1974 and added to the parish of St. Bees.,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Salter & Eskett,Cumberland,1837,1934,Abolished 1.4.1934 and added to the parish of Nether Wasdale.,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Sandwith,Cumberland,1837,1934,"Abolished 1.4.1934 and divided between the parishes of Whitehaven 
    and Rottington.",Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
St. Bees,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
St. Bridgets Beckermet,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
St. John's Beckermet,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Weddicar,Cumberland,1837,1974,,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
Whitehaven,Cumberland,1837,1974,Abolished 1.4.1974 to become the Copeland unparished area.,Whitehaven,http://www.ukbmd.org.uk/reg/districts/whitehaven.html
