parish,county,from_year,to_year,comments,district,source_url
Auckland St. Andrew,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Bishop Auckland 
    and Shildon.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Auckland St. Helen,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Bishop Auckland 
    and Wes Auckland.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Binchester,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Bishop Auckland.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Bishop Auckland,Durham,1837,1886,"Abolished 25.3.1886 and added to the parish of Bishop Auckland 
    & Pollards Lands.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Bolam,Durham,1837,1938,"See Table 2, note (d).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Byers Green,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Spennymoor, 
    Bishop Auckland and Crook & Willington.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Coundon,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Bishop Auckland.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Coundon Grange,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Bishop Auckland.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Crook & Billy Row,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Crook & Willington.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
East Thickley,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Shildon.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Eldon,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Shildon 
    and Windlestone.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Escomb,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Bishop Auckland, 
    West Auckland and Crook & Willington.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Evenwood & Barony,Durham,1837,1938,"See Table 2, note (d).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Hamsterley,Durham,1837,1938,"See Table 2, note (d).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Helmington Row,Durham,1837,1937,"Abolished 1.4.1937 and added to the parish of Crook & Willington. 
    See also Table 2, note (a).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Hunwick & Helmington,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Crook & Willington.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Lynesack & Softley,Durham,1837,1938,"See Table 2, note (d).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Merrington,Durham,1837,1937,"Abolished 1.4.1937 and added to the parish of Spennymoor 
    and Bishop Auckland.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Middlestone,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Spennymoor 
    and Bishop Auckland.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Middridge,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Shildon.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Middridge Grange,Durham,1837,1937,"Abolished 1.4.1937 and added to the parish of Heighington 
    and Shildon.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Newfield,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Bishop Auckland 
    and Spennymor.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Newton Cap,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Bishop Auckland 
    and Crook & Willington.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
North Bedburn,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Crook & 
    Willington, Wolsingham and South Bedburn. See also Table 2, note (e).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Old Park,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Bishop Auckland 
    and Spennymoor.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Pollards Lands,Durham,1837,1886,"Abolished 25.3.1886 and added to the parish of Bishop Auckland 
    & Pollards Lands.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Shildon,Durham,1837,1938,"See Table 2, note (e).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
South Bedburn,Durham,1837,1938,"See Table 2, note (d).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
West Auckland,Durham,1837,1938,"See Table 2, note (d).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Westerton,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Spennymoor 
    and Bishop Auckland.",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Whitworth,Durham,1837,1937,Abolished 1.4.1937 and added to the parish of Spennymoor.,Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Windlestone,Durham,1837,1938,"See Table 2, note (c).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
Witton-le-Wear,Durham,1837,1937,"Abolished 1.4.1937 and divided between the parishes of Crok & Willington, 
    Bishop Auckland, Evenwood & Barony and Wolsingham. See also Table 2, note 
    (e).",Auckland,http://www.ukbmd.org.uk/reg/districts/auckland.html
