parish,county,from_year,to_year,comments,district,source_url
All Saints,Hertfordshire,1837,1900,Abolished 30.9.1900 and added to the parish of Hertford.,Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Aston,Hertfordshire,1837,1974,"See Table 2, notes (k), (l), (n) and (o).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Bayford,Hertfordshire,1837,1974,"See Table 2, note (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Bengeo,Hertfordshire,1837,1894,"Abolished 1894 to become the separate parishes of Bengeo Urban 
    and Bengeo Rural.",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Benington,Hertfordshire,1837,1974,"See Table 2, notes (c) and (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Bramfield,Hertfordshire,1837,1974,"See Table 2, note (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Brickendon,Hertfordshire,1837,1894,"Abolished 1894 to become the separate parishes of Brickendon Urban 
    and Brickendon Rural.",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Datchworth,Hertfordshire,1837,1974,"See Table 2, notes (a), (g), (k), (l), (n) and (o).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Hertingfordbury,Hertfordshire,1837,1974,"See Table 2, notes (j) and (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Little Amwell,Hertfordshire,1837,1974,"See Table 2, notes (b), (e), (f) and (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Little Berkhamsted,Hertfordshire,1837,1974,"See Table 2, note (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Sacombe,Hertfordshire,1837,1974,"See Table 2, notes (i) and (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
St. Andrew,Hertfordshire,1837,1894,"Abolished 1894 to become the separate parishes of St. Andrew Urban 
    and St. Andrew Rural.",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
St. John,Hertfordshire,1837,1894,"Abolished 1894 and divided between the parishes of St. John Urban 
    and St. John Rural.",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Stapleford,Hertfordshire,1837,1974,"See Table 2, note (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Tewin,Hertfordshire,1837,1974,"See Table 2, notes (h), (j), (m) and (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Walkern,Hertfordshire,1837,1974,"See Table 2, note (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
Watton at Stone,Hertfordshire,1837,1974,"See Table 2, note (n).",Hertford,http://www.ukbmd.org.uk/reg/districts/hertford.html
