parish,county,from_year,to_year,comments,district,source_url
Alvington,Gloucestershire,1837,1937,"See Table 2, note (a).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Aylburton,Gloucestershire,1837,1937,"See Table 2, note (a).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Caerwent,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Caldicot,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Chapel Hill,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Tintern.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Chepstow,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Dinham,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Caerwent.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Hewelsfield,Gloucestershire,1837,1937,"See Table 2, note (a).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Howick,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of St. Arvans.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Ifton,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Rogiet.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Itton,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of St. Arvans.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Kilgwrrwg,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Lancaut,Gloucestershire,1837,1935,Abolished 1.4.1935 and added to the parish of Tidenham.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Llangwm Isaf,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Llangwm.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Llangwm Uchaf,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Llangwm.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Llansoy,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Llangwm.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Llanvair Discoed,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Caerwent.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Llanvihangel near Rogiet,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Llanvihangel Tor y Mynydd,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Devauden.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Lydney,Gloucestershire,1837,1937,"See Table 2, note (a).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Mathern,Monmouthshire,1837,1886,"Abolished 25.3.1886 and added to the parish of Mathern & 
    St. Pierre.",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Mounton,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Mathern.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Newchurch East,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Devauden.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Newchurch West,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Shirenewton.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Penterry,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Tintern.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Portskewett,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Rogiet,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Shirenewton,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
St. Arvans,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
St. Arvans Grange,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of St. Arvans.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
St. Briavels,Gloucestershire,1837,1937,"See Table 2, note (a).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
St. Brides Netherwent,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Caerwent.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
St. Kingsmark,Monmouthshire,1837,1920,Abolished 1.4.1920 and added to the parish of Chepstow.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
St. Pierre & Runstone,Monmouthshire,1837,1886,"Abolished 25.3.1886 and added to the parish of Mathern & 
    St. Pierre.",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Tidenham,Gloucestershire,1837,1937,"See Table 2, note (a).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Tintern Parva,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Tintern.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Trellech Grange,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Tintern.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Undy,Monmouthshire,1837,1968,"See Table 2, note (b).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Wolvesnewton,Monmouthshire,1837,1935,Abolished 1.4.1935 and added to the parish of Devauden.,Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
Woolaston,Gloucestershire,1837,1937,"See Table 2, note (a).",Chepstow,http://www.ukbmd.org.uk/reg/districts/chepstow.html
