parish,county,from_year,to_year,comments,district,source_url
Axminster,Devon,1837,1915,"A detached part of the parish of Axminster was transferred 
    from Devon to Dorset on 20.10.1844; this area became part of the parish of 
    Thorncombe on 25.3.1884, so that thereafter Axminster was 
    entirely in Devon. Abolished 1.4.1915 
    to become the separate parishes of Axminster Town and Axminster Hamlets.",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Axmouth,Devon,1837,1936,"See Table 2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Chardstock,Dorset,1837,1896,"Transferred from Dorset to Devon on 2.7.1896. See also Table 2, 
    note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Charmouth,Dorset,1837,1896,"See Table 2, note (d).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Colyton,Devon,1837,1936,"See Table 2, notes (b) and (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Combpyne,Devon,1837,1936,"See Table 2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Hawkchurch,Dorset,1837,1896,"Transferred from Dorset to Devon on 30.9.1896. See also Table 
    2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Kilmington,Devon,1837,1936,"See Table 2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Lyme Regis,Dorset,1837,1936,"See Table 2, note (e).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Membury,Devon,1837,1936,"See Table 2, notes (a) and (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Musbury,Devon,1837,1936,"See Table 2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Rousdon,Devon,1837,1936,"See Table 2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Seaton & Beer,Devon,1837,1894,Abolished 1894 to become the separate parishes of Seaton and Beer.,Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Shute,Devon,1837,1936,"See Table 2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
Uplyme,Devon,1837,1936,"See Table 2, note (f).",Axminster,http://www.ukbmd.org.uk/reg/districts/axminster.html
