parish,county,from_year,to_year,comments,district,source_url
Ashton Keynes,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Braydon,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Clyffe Pypard,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Eisey,Wiltshire,1837,1896,Abolished 1.10.1896 and added to the parish of Latton.,Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Latton,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Leigh,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Lydiard Millicent,Wiltshire,1837,1936,"See Table 2, notes (c) and (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Lydiard Tregoze,Wiltshire,1837,1936,"See Table 2, notes (c), (d) and (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Lyneham,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Purton,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
St. Mary,Wiltshire,1837,1899,Abolished 1.4.1899 and added to the parish of Cricklade.,Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
St. Sampson,Wiltshire,1837,1899,Abolished 1.4.1899 and added to the parish of Cricklade.,Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Tockenham,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
Wootton Bassett,Wiltshire,1837,1936,"See Table 2, note (d).",Cricklade,http://www.ukbmd.org.uk/reg/districts/cricklade.html
