parish,county,from_year,to_year,comments,district,source_url
Beddgelert,Caernarvonshire,1837,1935,"On 30.9.1896 the part in Merionethshire was transferred to 
    Caernarvonshire, so that thereafter Beddgelert was wholly in 
    Caernarvonshire. See also Table 2, note (c).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Dolbenmaen,Caernarvonshire,1837,1935,"See Table 2, note (c).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Ffestiniog,Merionethshire,1837,1935,"See Table 2, note (a).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Llanbedr,Merionethshire,1837,1935,"See Table 2, notes (a) and (b).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Llandanwg,Merionethshire,1837,1935,"See Table 2, note (a).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Llandecwyn,Merionethshire,1837,1935,"See Table 2, note (a).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Llanfair,Merionethshire,1837,1935,"See Table 2, notes (a) and (b).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Llanfihangel y Pennant,Merionethshire,1837,1886,Abolished 25.3.1886 and added to the parish of Dolbenmaen.,Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Llanfihangel y Traethau,Merionethshire,1837,1897,"Abolished 1.4.1897 and incorporated into the parishes of Penrhyndeudraeth 
    and Talsarnau.",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Llanfrothen,Merionethshire,1837,1935,"See Table 2, note (a).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Maentwrog,Merionethshire,1837,1935,"See Table 2, note (a).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Penmorfa,Merionethshire,1837,1886,Abolished 25.3.1886 and added to the parish of Dolbenmaen.,Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Trawsfynydd,Merionethshire,1837,1935,"See Table 2, note (a).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Treflys,Caernarvonshire,1837,1934,"Abolished 1.4.1934 and divided between the parishes of Dolbenmaen, 
    Ynyscynhaiarn and Criccieth. See also Table 2, note (c).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
Ynyscynhaiarn,Caernarvonshire,1837,1935,"See Table 2, note (c).",Ffestiniog,http://www.ukbmd.org.uk/reg/districts/ffestiniog.html
