parish,county,from_year,to_year,comments,district,source_url
All Saints,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
Black Prince's Chantry,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
East Bridge Hospital,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
Holy Cross Westgate,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
Old Castle,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Alphege,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Andrew,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Augustine,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. George the Martyr,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. John's Hospital,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Margaret,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Martin,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury. See also Table 2, note (a).",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Mary Bredin,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury. See also Table 2, note (a).",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Mary Bredman,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Mary Magdalen,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Mary Northgate,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury. See also Table 2, notes (a).",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Mildred,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Paul,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury. See also Table 2, notes (a).",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
St. Peter,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
White Friars,Kent,1837,1897,"Abolished 26.3.1897 and added to the parish of 
Canterbury.",Canterbury,http://www.ukbmd.org.uk/reg/districts/canterbury.html
