parish,county,from_year,to_year,comments,district,source_url
Erringden,Yorkshire West Riding,1837,1974,,Todmorden,http://www.ukbmd.org.uk/reg/districts/todmorden.html
Heptonstall,Yorkshire West Riding,1837,1974,,Todmorden,http://www.ukbmd.org.uk/reg/districts/todmorden.html
Langfield,Yorkshire West Riding,1837,1897,Abolished 30.9.1897 and added to the parish of Todmorden.,Todmorden,http://www.ukbmd.org.uk/reg/districts/todmorden.html
Stansfield,Yorkshire West Riding,1837,1897,Abolished 30.9.1897 and added to the parish of Todmorden.,Todmorden,http://www.ukbmd.org.uk/reg/districts/todmorden.html
Todmorden & Walsden,Lancashire,1837,1889,"Transferred from Lancashire to Yorkshire West Riding in 1889. 
    Abolished 30.9.1897 and added to the parish of Todmorden.",Todmorden,http://www.ukbmd.org.uk/reg/districts/todmorden.html
Wadsworth,Yorkshire West Riding,1837,1974,"See Table 2, note (c).",Todmorden,http://www.ukbmd.org.uk/reg/districts/todmorden.html
