parish,county,from_year,to_year,comments,district,source_url
Bledlow,Buckinghamshire,1837,1934,"Abolished 1.4.1934 and added to the parish of Bledlow cum 
    Saunderton.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Bradenham,Buckinghamshire,1837,1998,"See Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Chepping Wycombe,Buckinghamshire,1837,1894,"Abolished 1894 and divided between the parishes of Chepping Wycombe 
    Urban and Chepping Wycombe Rural.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Chinnor,Oxfordshire,1837,1896,"See Table 2, note (h).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Ellesborough,Buckinghamshire,1837,1998,"See Table 2, notes (o) and (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Fingest,Buckinghamshire,1837,1937,Renamed 1.8.1937 to become the parish of Fingest & Lane End.,Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Great Hampden,Buckinghamshire,1837,1885,"Abolished 25.3.1885 and added to the parish of Great & Little 
    Hampden.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Great Kimble,Buckinghamshire,1837,1885,"Abolished 25.3.1885 and added to the parish of Great & Little 
    Kimble.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Great Marlow,Buckinghamshire,1837,1998,"See Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Hedsor,Buckinghamshire,1837,1998,"See Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Horsenden,Buckinghamshire,1837,1934,"Abolished 1.4.1934 and divided between the parishes of Princes 
    Risborough, Bledlow cum Saunderton and Great & Little Hampden.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Hughenden,Buckinghamshire,1837,1998,"See Table 2, notes (o) and (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Ibstone,Oxfordshire,1837,1896,"The part in Oxfordshire was transferred to Buckinghamshire on 31.3.1896. See 
    also Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Ilmer,Buckinghamshire,1837,1934,"Abolished 1.4.1934 and added to the parish of Longwick cum 
    Ilmer. See also Table 2, note (f).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Lewknor Uphill,Buckinghamshire,1845,1885,"Abolished 25.3.1885 when the parts in Buckinghamshire and Oxfordshire  became parts of the parishes of 
    Great Marlow and Stokenchurch respectively. See also Table 2, note (c).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Little Hampden,Buckinghamshire,1837,1885,"Abolished 25.3.1885 and divided between the parishes of Great & 
    Little Hampden and Great & Little Kimble.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Little Kimble,Buckinghamshire,1837,1885,"Abolished 25.3.1885 and added to the parish of Great & Little 
    Kimble.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Little Marlow,Buckinghamshire,1837,1998,"See Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Little Missenden,Buckinghamshire,1837,1901,"See Table 2, note (j).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Monks Risborough,Buckinghamshire,1837,1934,"Abolished 1.4.1934 and divided between the parishes of Princes 
    Risborough, Longwick cum Ilmer and Great & Little Hampden.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Princes Risborough,Buckinghamshire,1837,1998,"See Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Radnage,Buckinghamshire,1837,1998,"See Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Saunderton,Buckinghamshire,1837,1934,"Abolished 1.4.1934 and added to the parish of Bledlow cum 
    Saunderton.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Stoke Mandeville,Buckinghamshire,1837,1897,"See Table 2, notes (d), (g) and (i).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Stokenchurch,Oxfordshire,1837,1896,"Transferred from Oxfordshire to Buckinghamshire on 30.9.1896. 
    See also Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Turville,Buckinghamshire,1837,1998,"See Table 2, note (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Wendover,Buckinghamshire,1837,1924,"See Table 2, notes (e), (k) and (l).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
West Wycombe,Buckinghamshire,1837,1934,"Abolished 1.4.1934 and divided between the parishes of High Wycombe, 
    West Wycombe Rural, Fingest and Hughenden.",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Wooburn,Buckinghamshire,1837,1998,"See Table 2, notes (o) and (q).",Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
Wycombe,Buckinghamshire,1837,1896,Abolished 30.9.1896 and added to the parish of High Wycombe.,Wycombe,http://www.ukbmd.org.uk/reg/districts/wycombe.html
